objective,point,source,generation_rate_hz,t2_s,link_fidelity,swap_success,budget,memories,paper_status,paper_utility,paper_repeaters,paper_served,paper_mean_hops,coordinated_status,coordinated_utility,coordinated_repeaters,coordinated_served,coordinated_mean_hops,ext_status,ext_utility,ext_repeaters,ext_served,ext_mean_hops,paper_min_wp,paper_median_wp,coordinated_outcome,coordinated_change_kind,coordinated_regret_bits,coordinated_reverse_regret_bits,coordinated_regret_bits_per_pair,coordinated_site_jaccard,coordinated_sites_only_paper,coordinated_sites_only_other,coordinated_d_repeaters,coordinated_d_served,coordinated_pairs_path_differs,coordinated_pairs_width_differs,coordinated_d_mean_hops,coordinated_d_mean_width,coordinated_rate_gain_bits_common,ext_outcome,ext_change_kind,ext_regret_bits,ext_reverse_regret_bits,ext_regret_bits_per_pair,ext_site_jaccard,ext_sites_only_paper,ext_sites_only_other,ext_d_repeaters,ext_d_served,ext_pairs_path_differs,ext_pairs_width_differs,ext_d_mean_hops,ext_d_mean_width,ext_rate_gain_bits_common
serve_first,lhs093,lhs,127117.14517782687,0.03966101048056257,0.9544578383045129,0.7782787375941755,15,100,optimal,-24.100220560426003,15,16,4.875,optimal,-36.908509207539964,15,16,4.875,optimal,-736.3880011917665,15,16,3.9375,1.7432664183935718e-07,7.32743595887038e-05,tie,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,changed,routing,93.47841258901713,45.93909783225947,5.84240078681357,0.5789473684210527,4.0,4.0,0.0,0.0,5.0,3.0,-0.4666666666666667,0.4666666666666667,-1.3340315985987357
serve_first,lhs093,lhs,127117.14517782687,0.03966101048056257,0.9544578383045129,0.7782787375941755,10,100,optimal,-117.07329927451082,10,13,2.6153846153846154,optimal,-122.13446284896025,10,13,2.6153846153846154,optimal,-549.7878770213135,10,13,2.6153846153846154,4.427188724235731e-10,1.7432664183935718e-07,tie,,-2.842170943040401e-14,0.0,-2.1862853408003084e-15,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.978123978750843e-17,changed,memory_only,1.980793229980236,0.859822341951741,0.15236870999847968,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.23076923076923078,0.15236870999847446
serve_first,lhs093,lhs,127117.14517782687,0.03966101048056257,0.9544578383045129,0.7782787375941755,6,100,optimal,-71.62567887246323,6,9,1.8888888888888888,optimal,-74.25882161117151,6,9,1.8888888888888888,optimal,-245.84507087181962,6,9,1.8888888888888888,4.427188724235731e-10,3.6005078668409747e-07,tie,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,changed,memory_only,0.9475325795127958,0.0,0.10528139772364398,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10528139772364305
serve_first,lhs094,lhs,1503.0182668829605,0.0025351175679894887,0.9257033175690949,0.659183737846833,1000000,100,optimal,13.386470575526044,4,2,3.0,optimal,11.645221178348079,4,2,3.0,optimal,7.579114104802883,4,2,3.0,0.46415888336127825,0.5356805395261334,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs094,lhs,1503.0182668829605,0.0025351175679894887,0.9257033175690949,0.659183737846833,40,100,optimal,13.386470575526044,4,2,3.0,optimal,11.645221178348079,4,2,3.0,optimal,7.579114104802883,4,2,3.0,0.46415888336127825,0.5356805395261334,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs094,lhs,1503.0182668829605,0.0025351175679894887,0.9257033175690949,0.659183737846833,30,100,optimal,13.386470575526044,4,2,3.0,optimal,11.645221178348079,4,2,3.0,optimal,7.579114104802883,4,2,3.0,0.46415888336127825,0.5356805395261334,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs094,lhs,1503.0182668829605,0.0025351175679894887,0.9257033175690949,0.659183737846833,20,100,optimal,13.386470575526044,4,2,3.0,optimal,11.645221178348079,4,2,3.0,optimal,7.579114104802883,4,2,3.0,0.46415888336127825,0.5356805395261334,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs094,lhs,1503.0182668829605,0.0025351175679894887,0.9257033175690949,0.659183737846833,15,100,optimal,13.386470575526044,4,2,3.0,optimal,11.645221178348079,4,2,3.0,optimal,7.579114104802883,4,2,3.0,0.46415888336127825,0.5356805395261334,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs094,lhs,1503.0182668829605,0.0025351175679894887,0.9257033175690949,0.659183737846833,10,100,optimal,13.386470575526044,4,2,3.0,optimal,11.645221178348079,4,2,3.0,optimal,7.579114104802883,4,2,3.0,0.46415888336127825,0.5356805395261334,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs094,lhs,1503.0182668829605,0.0025351175679894887,0.9257033175690949,0.659183737846833,6,100,optimal,13.386470575526044,4,2,3.0,optimal,11.645221178348079,4,2,3.0,optimal,7.579114104802883,4,2,3.0,0.46415888336127825,0.5356805395261334,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs095,lhs,24777.512299039514,0.038212783722702266,0.9455503233611419,0.8409209688104053,1000000,100,optimal,68.26146220729996,55,18,7.666666666666667,optimal,45.003035281651705,55,18,7.611111111111111,optimal,-707.8341934421178,55,18,8.11111111111111,3.516641004113415e-05,0.037739277982445696,changed,routing,0.10385079954160403,0.21698415329230158,0.005769488863422446,1.0,0.0,0.0,0.0,0.0,1.0,8.0,-0.05555555555555555,0.0,-0.0236547555917286,changed,routing,52.74533615714256,6.093830521628874,2.9302964531745865,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.4444444444444444,0.0,3.186355696312737
serve_first,lhs095,lhs,24777.512299039514,0.038212783722702266,0.9455503233611419,0.8409209688104053,40,100,optimal,64.42459835141855,40,18,8.38888888888889,optimal,40.42295811811923,40,18,8.38888888888889,optimal,-759.2332780578765,40,18,7.333333333333333,7.01662127078183e-05,0.037739277982445696,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,routing,72.5737787252317,71.8225814521883,4.031876595846206,0.6666666666666666,8.0,8.0,0.0,0.0,9.0,7.0,-1.0555555555555556,-0.5555555555555556,3.831269334886794
serve_first,lhs095,lhs,24777.512299039514,0.038212783722702266,0.9455503233611419,0.8409209688104053,30,100,optimal,42.43792943367391,30,18,7.888888888888889,optimal,19.658312426324137,30,18,7.888888888888889,optimal,-839.3565448923154,30,18,6.555555555555555,7.01662127078183e-05,0.03319923187926317,tie,,3.552713678800501e-15,0.0,1.9737298215558337e-16,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.2335811384723961e-17,changed,routing,80.62644813380632,52.818222419130066,4.479247118544795,0.4634146341463415,11.0,11.0,0.0,0.0,11.0,3.0,-1.3333333333333333,0.7222222222222222,4.249353815589296
serve_first,lhs095,lhs,24777.512299039514,0.038212783722702266,0.9455503233611419,0.8409209688104053,20,100,optimal,-62.290388983626094,20,18,5.111111111111111,optimal,-76.95927844330357,20,18,5.111111111111111,optimal,-948.3824017363467,20,18,4.722222222222222,1.3799966612608638e-07,7.32743595887038e-05,changed,routing,0.5850319492918743,7.105427357601002e-15,0.03250177496065968,0.9047619047619048,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.03250177496065939,changed,routing,60.035967777452015,5.766541984893571,3.3353315431917787,0.6,5.0,5.0,0.0,0.0,7.0,8.0,-0.3888888888888889,0.05555555555555555,3.256716902514734
serve_first,lhs095,lhs,24777.512299039514,0.038212783722702266,0.9455503233611419,0.8409209688104053,15,100,optimal,-58.206714558978426,15,16,4.875,optimal,-71.01500320609239,15,16,4.875,optimal,-771.1606046325409,15,16,3.9375,1.7432664183935718e-07,5.359241320704158e-05,tie,,1.4210854715202004e-14,1.4210854715202004e-14,8.881784197001252e-16,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.469446951953614e-17,changed,routing,90.78174175215884,46.605207274481295,5.673858859509927,0.5789473684210527,4.0,4.0,0.0,0.0,5.0,4.0,-0.4666666666666667,0.9333333333333333,-0.7892177337308327
serve_first,lhs095,lhs,24777.512299039514,0.038212783722702266,0.9455503233611419,0.8409209688104053,10,100,optimal,-146.4885625052668,10,13,2.6153846153846154,optimal,-151.54972607971624,10,13,2.6153846153846154,optimal,-579.2031402520696,10,13,2.6153846153846154,4.427188724235731e-10,1.7432664183935718e-07,tie,,-2.842170943040401e-14,0.0,-2.1862853408003084e-15,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,changed,memory_only,2.926344964991813,0.859822341951741,0.22510345884552407,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.23076923076923078,0.2251034588455198
serve_first,lhs095,lhs,24777.512299039514,0.038212783722702266,0.9455503233611419,0.8409209688104053,6,100,optimal,-92.47401597569572,6,9,1.8888888888888888,optimal,-95.10715871440402,6,9,1.8888888888888888,optimal,-266.6934079750522,6,9,1.8888888888888888,4.427188724235731e-10,3.6005078668409747e-07,tie,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-3.700743415417188e-17,changed,memory_only,2.840615571931835,0.0,0.3156239524368705,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.3156239524368789
serve_first,lhs096,lhs,1317.131750378671,0.0021325935074799976,0.9307205379375051,0.6687591291254332,1000000,100,optimal,13.20537124218755,4,2,3.0,optimal,11.464121845009586,4,2,3.0,optimal,7.398014771464389,4,2,3.0,0.46415888336127825,0.5356805395261334,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs096,lhs,1317.131750378671,0.0021325935074799976,0.9307205379375051,0.6687591291254332,40,100,optimal,13.20537124218755,4,2,3.0,optimal,11.464121845009586,4,2,3.0,optimal,7.398014771464389,4,2,3.0,0.46415888336127825,0.5356805395261334,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs096,lhs,1317.131750378671,0.0021325935074799976,0.9307205379375051,0.6687591291254332,30,100,optimal,13.20537124218755,4,2,3.0,optimal,11.464121845009586,4,2,3.0,optimal,7.398014771464389,4,2,3.0,0.46415888336127825,0.5356805395261334,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs096,lhs,1317.131750378671,0.0021325935074799976,0.9307205379375051,0.6687591291254332,20,100,optimal,13.20537124218755,4,2,3.0,optimal,11.464121845009586,4,2,3.0,optimal,7.398014771464389,4,2,3.0,0.46415888336127825,0.5356805395261334,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs096,lhs,1317.131750378671,0.0021325935074799976,0.9307205379375051,0.6687591291254332,15,100,optimal,13.20537124218755,4,2,3.0,optimal,11.464121845009586,4,2,3.0,optimal,7.398014771464389,4,2,3.0,0.46415888336127825,0.5356805395261334,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs096,lhs,1317.131750378671,0.0021325935074799976,0.9307205379375051,0.6687591291254332,10,100,optimal,13.20537124218755,4,2,3.0,optimal,11.464121845009586,4,2,3.0,optimal,7.398014771464389,4,2,3.0,0.46415888336127825,0.5356805395261334,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs096,lhs,1317.131750378671,0.0021325935074799976,0.9307205379375051,0.6687591291254332,6,100,optimal,13.20537124218755,4,2,3.0,optimal,11.464121845009586,4,2,3.0,optimal,7.398014771464389,4,2,3.0,0.46415888336127825,0.5356805395261334,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serve_first,lhs097,lhs,1626.1856568899925,0.0012218140295720047,0.9721924879269769,0.7027091036710075,1000000,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
serve_first,lhs097,lhs,1626.1856568899925,0.0012218140295720047,0.9721924879269769,0.7027091036710075,40,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
serve_first,lhs097,lhs,1626.1856568899925,0.0012218140295720047,0.9721924879269769,0.7027091036710075,30,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
serve_first,lhs097,lhs,1626.1856568899925,0.0012218140295720047,0.9721924879269769,0.7027091036710075,20,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
serve_first,lhs097,lhs,1626.1856568899925,0.0012218140295720047,0.9721924879269769,0.7027091036710075,15,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
serve_first,lhs097,lhs,1626.1856568899925,0.0012218140295720047,0.9721924879269769,0.7027091036710075,10,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
serve_first,lhs097,lhs,1626.1856568899925,0.0012218140295720047,0.9721924879269769,0.7027091036710075,6,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
serve_first,lhs098,lhs,3581.155781023734,0.004615026409169627,0.969350717650356,0.7582958212381425,1000000,100,optimal,36.68969855612494,20,6,4.333333333333333,optimal,30.221326717072117,20,6,4.333333333333333,optimal,-26.18659949032829,20,6,4.333333333333333,0.0640270900528647,0.13038656197151804,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,2.8259364971352596,-7.105427357601002e-15,0.4709894161892099,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.47098941618921053
serve_first,lhs098,lhs,3581.155781023734,0.004615026409169627,0.969350717650356,0.7582958212381425,40,100,optimal,36.68969855612494,20,6,4.333333333333333,optimal,30.221326717072117,20,6,4.333333333333333,optimal,-26.18659949032829,20,6,4.333333333333333,0.0640270900528647,0.13038656197151804,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,2.8259364971352596,-7.105427357601002e-15,0.4709894161892099,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.47098941618921053
serve_first,lhs098,lhs,3581.155781023734,0.004615026409169627,0.969350717650356,0.7582958212381425,30,100,optimal,36.68969855612494,20,6,4.333333333333333,optimal,30.221326717072117,20,6,4.333333333333333,optimal,-26.18659949032829,20,6,4.333333333333333,0.0640270900528647,0.13038656197151804,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,2.8259364971352596,-7.105427357601002e-15,0.4709894161892099,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.47098941618921053
serve_first,lhs098,lhs,3581.155781023734,0.004615026409169627,0.969350717650356,0.7582958212381425,20,100,optimal,36.68969855612494,20,6,4.333333333333333,optimal,30.221326717072117,20,6,4.333333333333333,optimal,-26.18659949032829,20,6,4.333333333333333,0.0640270900528647,0.13038656197151804,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,2.8259364971352596,-7.105427357601002e-15,0.4709894161892099,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.47098941618921053
serve_first,lhs098,lhs,3581.155781023734,0.004615026409169627,0.969350717650356,0.7582958212381425,15,100,optimal,22.095311799783723,15,6,3.5,optimal,16.6474979796335,15,6,3.5,optimal,-46.74802212417959,15,6,3.5,0.0002462429266260956,0.0877996255987213,tie,,0.0,-7.105427357601002e-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.1102230246251565e-16,changed,routing,4.847295453724733,13.776283116539759,0.8078825756207889,0.6666666666666666,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.8108766184343333
serve_first,lhs098,lhs,3581.155781023734,0.004615026409169627,0.969350717650356,0.7582958212381425,10,100,optimal,-0.5735579207778079,10,6,2.6666666666666665,optimal,-4.074359244187446,10,6,2.6666666666666665,optimal,-70.21089605381631,10,6,2.6666666666666665,0.00015183215780139426,0.0004042921259082223,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,routing,5.38935340652003,13.462808020651192,0.8982255677533383,0.3333333333333333,5.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,0.900648198283703
serve_first,lhs098,lhs,3581.155781023734,0.004615026409169627,0.969350717650356,0.7582958212381425,6,100,optimal,-29.836349828359303,6,6,2.0,optimal,-31.881168134664684,6,6,2.0,optimal,-90.68565921040867,6,6,2.0,1.4321989257358478e-06,4.983174834815913e-05,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,routing,2.201910733544949,9.071316920896614,0.3669851222574915,0.2,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.36739399256650795
serve_first,lhs099,lhs,24924.190725968423,0.02917164500529805,0.9878509772098307,0.7445857896370514,1000000,100,optimal,89.71066617716511,55,18,9.0,optimal,65.11744333975028,55,18,9.0,optimal,-622.6702069088267,55,18,9.38888888888889,7.01662127078183e-05,0.04279211619645008,tie,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.2335811384723961e-17,changed,routing,44.1386157287327,3.351577739299927,2.452145318262928,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.3888888888888889,-0.7222222222222222,2.4682184504154674
serve_first,lhs099,lhs,24924.190725968423,0.02917164500529805,0.9878509772098307,0.7445857896370514,40,100,optimal,82.90577579911272,40,18,9.777777777777779,optimal,57.78574651648472,40,18,9.777777777777779,optimal,-674.5700579796842,40,18,9.166666666666666,7.01662127078183e-05,0.04861316096606393,tie,,7.105427357601002e-15,-1.4210854715202004e-14,3.9474596431116675e-16,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,-6.167905692361981e-17,changed,routing,109.89122317423187,27.829454869091286,6.105067954123992,0.7021276595744681,7.0,7.0,0.0,0.0,7.0,10.0,-0.6111111111111112,-1.0,6.082020407341397
serve_first,lhs099,lhs,24924.190725968423,0.02917164500529805,0.9878509772098307,0.7445857896370514,30,100,optimal,57.561758582525805,30,18,8.722222222222221,optimal,34.07137034298499,30,18,8.722222222222221,optimal,-798.5323960598074,30,18,7.055555555555555,7.01662127078183e-05,0.03319923187926317,tie,,0.0,7.105427357601002e-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.2335811384723961e-17,changed,routing,87.32018480618558,96.04253357347793,4.851121378121421,0.3953488372093023,13.0,13.0,0.0,0.0,15.0,7.0,-1.6666666666666667,0.05555555555555555,4.790108402682913
serve_first,lhs099,lhs,24924.190725968423,0.02917164500529805,0.9878509772098307,0.7445857896370514,20,100,optimal,-60.24205510373188,20,18,5.111111111111111,optimal,-74.91094456340939,20,18,5.111111111111111,optimal,-946.2641035140515,20,18,4.722222222222222,1.3799966612608638e-07,5.359241320704158e-05,tie,,-2.842170943040401e-14,7.105427357601002e-15,-1.578983857244667e-15,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.1679056923619804e-18,changed,routing,55.98607036405383,5.696577642492777,3.110337242447435,0.5384615384615384,6.0,6.0,0.0,0.0,7.0,10.0,-0.3888888888888889,0.05555555555555555,3.096098191650958
serve_first,lhs099,lhs,24924.190725968423,0.02917164500529805,0.9878509772098307,0.7445857896370514,15,100,optimal,-56.23067399281669,15,16,4.875,optimal,-69.03896263993065,15,16,4.875,optimal,-769.7917189716538,15,16,3.9375,1.7432664183935718e-07,5.359241320704158e-05,tie,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0816681711721685e-17,changed,routing,88.2051989757665,47.21236217975586,5.512824935985407,0.5789473684210527,4.0,4.0,0.0,0.0,5.0,4.0,-0.4666666666666667,0.9333333333333333,-0.8385952611219385
serve_first,lhs099,lhs,24924.190725968423,0.02917164500529805,0.9878509772098307,0.7445857896370514,10,100,optimal,-145.28020254862966,10,13,2.6153846153846154,optimal,-150.34136612307904,10,13,2.6153846153846154,optimal,-577.9947802954324,10,13,2.6153846153846154,4.427188724235731e-10,1.7432664183935718e-07,tie,,2.842170943040401e-14,2.842170943040401e-14,2.1862853408003084e-15,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-4.2700885562506023e-17,changed,memory_only,1.0331748708280202,0.859822341951741,0.07947499006369386,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.23076923076923078,0.07947499006369917
serve_first,lhs099,lhs,24924.190725968423,0.02917164500529805,0.9878509772098307,0.7445857896370514,6,100,optimal,-91.50555728173501,6,9,1.8888888888888888,optimal,-94.13870002044334,6,9,1.8888888888888888,optimal,-265.7249492810914,6,9,1.8888888888888888,4.427188724235731e-10,3.6005078668409747e-07,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,0.9475325795127674,2.842170943040401e-14,0.10528139772364081,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10528139772364305
serve_first,lhs100,lhs,10311.421582373438,0.003715396471773406,0.9796383390766918,0.911188670982527,1000000,100,optimal,38.469181954276664,11,4,3.75,optimal,34.48173382901849,11,4,3.75,optimal,11.630868375627525,11,4,3.75,0.08153869645085443,0.27644125616273973,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,1.9361705592608338,0.0,0.48404263981520845,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4840426398152081
serve_first,lhs100,lhs,10311.421582373438,0.003715396471773406,0.9796383390766918,0.911188670982527,40,100,optimal,38.469181954276664,11,4,3.75,optimal,34.48173382901849,11,4,3.75,optimal,11.630868375627525,11,4,3.75,0.08153869645085443,0.27644125616273973,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,1.9361705592608338,0.0,0.48404263981520845,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4840426398152081
serve_first,lhs100,lhs,10311.421582373438,0.003715396471773406,0.9796383390766918,0.911188670982527,30,100,optimal,38.469181954276664,11,4,3.75,optimal,34.48173382901849,11,4,3.75,optimal,11.630868375627525,11,4,3.75,0.08153869645085443,0.27644125616273973,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,1.9361705592608338,0.0,0.48404263981520845,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4840426398152081
serve_first,lhs100,lhs,10311.421582373438,0.003715396471773406,0.9796383390766918,0.911188670982527,20,100,optimal,38.469181954276664,11,4,3.75,optimal,34.48173382901849,11,4,3.75,optimal,11.630868375627525,11,4,3.75,0.08153869645085443,0.27644125616273973,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,1.9361705592608338,0.0,0.48404263981520845,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4840426398152081
serve_first,lhs100,lhs,10311.421582373438,0.003715396471773406,0.9796383390766918,0.911188670982527,15,100,optimal,38.469181954276664,11,4,3.75,optimal,34.48173382901849,11,4,3.75,optimal,11.630868375627525,11,4,3.75,0.08153869645085443,0.27644125616273973,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,changed,memory_only,1.9361705592608338,0.0,0.48404263981520845,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4840426398152081
serve_first,lhs100,lhs,10311.421582373438,0.003715396471773406,0.9796383390766918,0.911188670982527,10,100,optimal,31.30151863748638,10,4,3.5,optimal,28.18407922567928,10,4,3.5,optimal,7.2958343600763795,10,4,3.5,0.0009954751674202849,0.19708743001353518,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
