point,budget,memories,plan,pair,hops,width,max_link_km,wp_min,tau_e2e_ms,storage_ms_heralded,slowest_ms_heralded,t2_ms,repeaters
projected,10,2048,base_coord,Kelowna-Vancouver,4,512,144.0,0.004669495497502257,5.500000000000001,457.23749391431284,308.3830864131333,100.0,KAM-KEL:1;VAN-KAM:4;VAN-KAM:2
projected,10,2048,base_coord,Montreal-Ottawa,2,2048,133.3,0.04412282245185304,2.0,32.148824791670165,30.218351780164287,100.0,OTT-MON:1
projected,10,2048,wait_paper_storage_heralded,Calgary-Edmonton,4,2048,75.0,4.85657334919507,3.0,3.2827861983823676,0.15424669393778537,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3
projected,10,2048,wait_paper_storage_heralded,Kamloops-Kelowna,3,1024,63.3,6.217750483875721,1.9000000000000001,2.052324381597032,0.10154935875916755,100.0,KAM-KEL:1;KAM-KEL:2
projected,10,2048,wait_paper_storage_heralded,Kamloops-Vancouver,5,1024,72.0,3.0924305616916645,3.6000000000000005,4.0843235419209885,0.23247483007444797,100.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,10,2048,wait_paper_storage_heralded,Kelowna-Vancouver,7,1024,135.3,0.01877730627081097,5.500000000000001,77.54755784461716,72.07215484460758,100.0,KAM-KEL:2;KAM-KEL:1;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,10,2048,wait_paper_storage_heralded,Montreal-Ottawa,2,2048,133.3,0.04412282245185304,2.0,32.148824791670165,30.218351780164287,100.0,OTT-MON:1
projected,10,2048,wait_coord_storage_heralded,Calgary-Edmonton,4,2048,75.0,4.85657334919507,3.0,3.2827861983823676,0.15424669393778537,100.0,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3
projected,10,2048,wait_coord_storage_heralded,Kamloops-Kelowna,3,1024,63.3,6.217750483875721,1.9000000000000001,2.052324381597032,0.10154935875916755,100.0,KAM-KEL:1;KAM-KEL:2
projected,10,2048,wait_coord_storage_heralded,Kamloops-Vancouver,5,1024,72.0,3.0924305616916645,3.6000000000000005,4.0843235419209885,0.23247483007444797,100.0,VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,10,2048,wait_coord_storage_heralded,Kelowna-Vancouver,7,1024,135.3,0.01877730627081097,5.500000000000001,77.54755784461716,72.07215484460758,100.0,KAM-KEL:2;KAM-KEL:1;VAN-KAM:4;VAN-KAM:3;VAN-KAM:2;VAN-KAM:1
projected,10,2048,wait_coord_storage_heralded,Montreal-Ottawa,2,2048,133.3,0.04412282245185304,2.0,32.148824791670165,30.218351780164287,100.0,OTT-MON:1
