objective,point,source,generation_rate_hz,t2_s,link_fidelity,swap_success,budget,memories,paper_status,paper_utility,paper_repeaters,paper_served,paper_mean_hops,coordinated_status,coordinated_utility,coordinated_repeaters,coordinated_served,coordinated_mean_hops,ext_status,ext_utility,ext_repeaters,ext_served,ext_mean_hops,paper_min_wp,paper_median_wp,coordinated_outcome,coordinated_change_kind,coordinated_regret_bits,coordinated_reverse_regret_bits,coordinated_regret_bits_per_pair,coordinated_site_jaccard,coordinated_sites_only_paper,coordinated_sites_only_other,coordinated_d_repeaters,coordinated_d_served,coordinated_pairs_path_differs,coordinated_pairs_width_differs,coordinated_d_mean_hops,coordinated_d_mean_width,coordinated_rate_gain_bits_common,ext_outcome,ext_change_kind,ext_regret_bits,ext_reverse_regret_bits,ext_regret_bits_per_pair,ext_site_jaccard,ext_sites_only_paper,ext_sites_only_other,ext_d_repeaters,ext_d_served,ext_pairs_path_differs,ext_pairs_width_differs,ext_d_mean_hops,ext_d_mean_width,ext_rate_gain_bits_common
published,lhs166,lhs,11545.782336687682,0.01132856190495564,0.981627104986971,0.5195059704536135,10,100,optimal,26.419717381572,7,3,3.3333333333333335,optimal,23.62125806765483,7,3,3.3333333333333335,optimal,13.719330593404752,7,3,3.3333333333333335,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0
published,lhs166,lhs,11545.782336687682,0.01132856190495564,0.981627104986971,0.5195059704536135,6,100,optimal,20.05634602632795,6,3,3.0,optimal,18.12789542586186,6,3,3.0,optimal,13.248246312553754,4,2,3.0,0.0036869450645195738,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,routing,4.3778241665860484,1.000743243051037,2.1889120832930242,0.42857142857142855,3,1,-2,-1,1,0,0.5,0.0,2.452178301895126
published,lhs167,lhs,7735.579484243691,0.028837742911444784,0.9274521314817652,0.8097757864733095,1000000,100,optimal,55.77181183591193,53,11,5.818181818181818,optimal,42.23426436495586,53,11,5.818181818181818,optimal,14.565349188391547,7,3,3.3333333333333335,0.030017743045081,0.0640270900528647,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,served_and_memory,170.14978410304408,28.506075859353132,56.71659470101469,0.1320754716981132,46,0,-46,-8,0,3,0.0,64.66666666666667,4.750146439878755
published,lhs167,lhs,7735.579484243691,0.028837742911444784,0.9274521314817652,0.8097757864733095,40,100,optimal,51.007512229607215,39,9,5.333333333333333,optimal,40.35226896447195,39,9,5.333333333333333,optimal,14.565349188391547,7,3,3.3333333333333335,0.05387208250415978,0.08153869645085443,tie,,-7.105427357601002e-15,7.105427357601002e-15,-7.894919286223335e-16,1.0,0,0,0,0,0,2,0.0,0.0,0.0,changed,served_and_memory,107.28452192554539,23.741776253048414,35.76150730851513,0.1794871794871795,32,0,-32,-6,0,3,0.0,64.66666666666667,4.750146439878755
published,lhs167,lhs,7735.579484243691,0.028837742911444784,0.9274521314817652,0.8097757864733095,30,100,optimal,46.285564820301595,29,8,5.375,optimal,37.0326398043297,27,8,5.25,optimal,14.565349188391547,7,3,3.3333333333333335,0.0640270900528647,0.1100835697919678,tie,,0.0008554094560082603,0.08919052512401038,0.00010692618200103254,0.6470588235294118,7,5,-2,0,2,2,-0.125,0.0,-0.0067510960284309085,changed,served_and_memory,85.70289331812978,19.019828843742793,28.56763110604326,0.2413793103448276,22,0,-22,-5,0,3,0.0,73.0,5.6149794621844755
published,lhs167,lhs,7735.579484243691,0.028837742911444784,0.9274521314817652,0.8097757864733095,20,100,optimal,41.678272986945046,18,7,5.428571428571429,optimal,34.51175659006052,20,6,4.333333333333333,optimal,14.565349188391547,7,3,3.3333333333333335,0.0640270900528647,0.12532289850754513,changed,routing,0.6635862869755584,0.6981445578317107,0.11059771449592641,0.7272727272727273,2,4,2,-1,1,4,-0.5,0.0,0.042489147433982764,changed,served_and_memory,68.16479153370267,14.412537010386245,22.72159717790089,0.3888888888888889,11,0,-11,-4,0,2,0.0,48.666666666666664,3.2587848799246437
published,lhs167,lhs,7735.579484243691,0.028837742911444784,0.9274521314817652,0.8097757864733095,15,100,optimal,37.16142412338911,15,5,4.0,optimal,31.984150261236152,15,5,4.0,optimal,14.565349188391547,7,3,3.3333333333333335,0.050276352689897476,0.16394459283656687,tie,,3.552713678800501e-15,0.0,7.105427357601002e-16,1.0,0,0,0,0,0,2,0.0,0.0,-1.554312234475219e-16,changed,served_and_memory,21.672163660625692,9.89568814683031,7.224054553541897,0.4666666666666667,8,0,-8,-2,0,1,0.0,24.333333333333332,1.5982371772444528
published,lhs167,lhs,7735.579484243691,0.028837742911444784,0.9274521314817652,0.8097757864733095,10,100,optimal,28.085479569801482,10,5,4.2,optimal,24.467276662641627,7,3,3.3333333333333335,optimal,14.565349188391547,7,3,3.3333333333333335,0.0005623413251903491,0.15703748946090484,changed,routing,1.126171320063822,0.8197435932426806,0.375390440021274,0.4166666666666667,5,2,-3,-2,1,1,0.6666666666666666,24.333333333333332,3.175998702411132,changed,routing,37.61295888390251,0.8197435932426806,12.537652961300836,0.4166666666666667,5,2,-3,-2,1,1,0.6666666666666666,24.333333333333332,5.603333539465553
published,lhs167,lhs,7735.579484243691,0.028837742911444784,0.9274521314817652,0.8097757864733095,6,100,optimal,20.46417918437177,6,3,3.0,optimal,18.535728583905673,6,3,3.0,optimal,13.534758496723377,4,2,3.0,0.0036869450645195738,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,routing,4.256503192711854,1.1220642169252315,2.128251596355927,0.42857142857142855,3,1,-2,-1,1,0,0.5,0.0,2.7723693895954895
published,lhs168,lhs,147620.16932702955,0.03996435013354418,0.9765431036257656,0.7397490539211303,1000000,100,optimal,132.34382087707368,55,17,8.823529411764707,optimal,109.19038374892122,55,17,8.823529411764707,optimal,28.15900745034104,7,3,3.3333333333333335,0.0221885046944556,0.050276352689897476,tie,,0.0,-2.842170943040401e-14,0.0,1.0,0,0,0,0,0,8,0.0,0.0,-2.6122894697062506e-17,changed,served_and_memory,493.6395536308161,91.4844266385654,164.5465178769387,0.12727272727272726,48,0,-48,-14,0,3,0.0,73.33333333333333,6.8758778881069675
published,lhs168,lhs,147620.16932702955,0.03996435013354418,0.9765431036257656,0.7397490539211303,40,100,optimal,125.52251523039304,40,17,9.647058823529411,optimal,103.85432761032277,40,15,8.4,optimal,28.15900745034104,7,3,3.3333333333333335,0.009485494822646622,0.0640270900528647,changed,served_and_memory,2.012055953295331,1.5374573383387684,0.13413706355302205,1.0,0,0,0,-2,0,9,0.0,-0.13333333333333333,0.12062235241238971,changed,served_and_memory,555.7422482101113,84.66312099188474,185.24741607003708,0.175,33,0,-33,-14,0,3,0.0,85.0,10.127763940907364
published,lhs168,lhs,147620.16932702955,0.03996435013354418,0.9765431036257656,0.7397490539211303,30,100,optimal,106.93191451654378,29,14,8.428571428571429,optimal,88.83461475202914,30,13,8.538461538461538,optimal,28.15900745034104,7,3,3.3333333333333335,0.00013532055307936385,0.0640270900528647,changed,routing,0.02319096022984013,0.8906800836089417,0.00178392001768001,0.7878787878787878,3,4,1,-1,1,2,-0.23076923076923078,0.0,0.049722658482051554,changed,served_and_memory,382.5989943476365,66.07252027803548,127.53299811587884,0.2413793103448276,22,0,-22,-11,0,3,0.0,73.0,5.6149794621844755
published,lhs168,lhs,147620.16932702955,0.03996435013354418,0.9765431036257656,0.7397490539211303,20,100,optimal,88.49407432889637,20,11,9.0,optimal,73.86163744065136,20,11,9.0,optimal,28.15900745034104,7,3,3.3333333333333335,0.03319923187926317,0.0640270900528647,tie,,0.0,0.0,0.0,1.0,0,0,0,0,0,2,0.0,0.0,0.0,changed,served_and_memory,325.8700081882376,47.63468009038808,108.62333606274586,0.35,13,0,-13,-8,0,2,0.0,48.666666666666664,3.954431759504285
published,lhs168,lhs,147620.16932702955,0.03996435013354418,0.9765431036257656,0.7397490539211303,15,100,optimal,63.49199969827403,15,6,5.666666666666667,optimal,56.719106931153135,15,6,5.666666666666667,optimal,28.15900745034104,7,3,3.3333333333333335,0.0640270900528647,0.12431716560097561,tie,,-7.105427357601002e-15,7.105427357601002e-15,-1.1842378929335002e-15,1.0,0,0,0,0,0,2,0.0,0.0,3.700743415417188e-17,changed,served_and_memory,53.0516927668791,22.632605459765735,17.6838975889597,0.2222222222222222,11,3,-8,-3,0,2,0.0,73.0,4.888177319886966
published,lhs168,lhs,147620.16932702955,0.03996435013354418,0.9765431036257656,0.7397490539211303,10,100,optimal,51.58564039072039,10,5,4.2,optimal,46.84126616349672,10,5,4.2,optimal,28.15900745034104,7,3,3.3333333333333335,0.0005623413251903491,0.08153869645085443,tie,,7.105427357601002e-15,0.0,1.4210854715202005e-15,1.0,0,0,0,0,0,2,0.0,0.0,1.3322676295501878e-16,changed,routing,32.162973768165536,10.726246152212099,10.720991256055179,0.4166666666666667,5,2,-3,-2,1,1,0.6666666666666666,16.0,4.674907076608075
published,lhs168,lhs,147620.16932702955,0.03996435013354418,0.9765431036257656,0.7397490539211303,6,100,optimal,34.002411265611045,6,3,3.0,optimal,32.07396066514494,6,3,3.0,optimal,22.81648738525079,6,3,3.0,0.0036869450645195738,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0
published,lhs169,lhs,129783.8474646934,0.0014654241690703017,0.9227895592719387,0.6464723591109551,1000000,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,
published,lhs169,lhs,129783.8474646934,0.0014654241690703017,0.9227895592719387,0.6464723591109551,40,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,
published,lhs169,lhs,129783.8474646934,0.0014654241690703017,0.9227895592719387,0.6464723591109551,30,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,
published,lhs169,lhs,129783.8474646934,0.0014654241690703017,0.9227895592719387,0.6464723591109551,20,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,
published,lhs169,lhs,129783.8474646934,0.0014654241690703017,0.9227895592719387,0.6464723591109551,15,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,
published,lhs169,lhs,129783.8474646934,0.0014654241690703017,0.9227895592719387,0.6464723591109551,10,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,
published,lhs169,lhs,129783.8474646934,0.0014654241690703017,0.9227895592719387,0.6464723591109551,6,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,
published,lhs170,lhs,25439.035054482225,0.005689205488968654,0.9305947263883986,0.707518851061279,1000000,100,optimal,55.95294950616116,32,8,5.0,optimal,46.7384920952565,32,8,5.0,optimal,18.480197935775365,7,3,3.3333333333333335,0.050276352689897476,0.1100835697919678,tie,,0.0,-7.105427357601002e-15,0.0,1.0,0,0,0,0,0,4,0.0,0.0,5.551115123125783e-17,changed,served_and_memory,74.46919884358186,24.772364782218542,24.823066281193956,0.21875,25,0,-25,-5,0,3,0.0,73.0,5.6149794621844755
published,lhs170,lhs,25439.035054482225,0.005689205488968654,0.9305947263883986,0.707518851061279,40,100,optimal,55.95294950616116,32,8,5.0,optimal,46.7384920952565,32,8,5.0,optimal,18.480197935775365,7,3,3.3333333333333335,0.050276352689897476,0.1100835697919678,tie,,0.0,-7.105427357601002e-15,0.0,1.0,0,0,0,0,0,4,0.0,0.0,5.551115123125783e-17,changed,served_and_memory,74.46919884358186,24.772364782218542,24.823066281193956,0.21875,25,0,-25,-5,0,3,0.0,73.0,5.6149794621844755
published,lhs170,lhs,25439.035054482225,0.005689205488968654,0.9305947263883986,0.707518851061279,30,100,optimal,53.996546949369915,29,8,5.375,optimal,44.742766523942024,29,8,5.375,optimal,18.480197935775365,7,3,3.3333333333333335,0.0640270900528647,0.09264616841461812,tie,,0.0,0.0,0.0,1.0,0,0,0,0,0,4,0.0,0.0,1.1102230246251565e-16,changed,served_and_memory,83.84293049570609,22.815962225427295,27.947643498568695,0.2413793103448276,22,0,-22,-5,0,3,0.0,64.66666666666667,4.77354403836317
published,lhs170,lhs,25439.035054482225,0.005689205488968654,0.9305947263883986,0.707518851061279,20,100,optimal,47.764803170093884,20,6,4.333333333333333,optimal,41.29643133104106,20,6,4.333333333333333,optimal,18.480197935775365,7,3,3.3333333333333335,0.050276352689897476,0.12431716560097561,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,served_and_memory,35.629151817288204,16.584218446151265,11.876383939096067,0.35,13,0,-13,-3,0,2,0.0,40.333333333333336,2.417349456103338
published,lhs170,lhs,25439.035054482225,0.005689205488968654,0.9305947263883986,0.707518851061279,15,100,optimal,43.100895420413735,15,5,4.0,optimal,37.923621558260784,15,5,4.0,optimal,18.480197935775365,7,3,3.3333333333333335,0.050276352689897476,0.23713737056616555,tie,,7.105427357601002e-15,-7.105427357601002e-15,1.4210854715202005e-15,1.0,0,0,0,0,0,2,0.0,0.0,6.661338147750939e-17,changed,served_and_memory,21.58371167024571,11.920310696471116,7.19457055674857,0.4666666666666667,8,0,-8,-2,0,1,0.0,16.0,0.7568017534231467
published,lhs170,lhs,25439.035054482225,0.005689205488968654,0.9305947263883986,0.707518851061279,10,100,optimal,33.93025123942665,10,5,4.2,optimal,29.185877012202972,10,5,4.2,optimal,18.480197935775365,7,3,3.3333333333333335,0.0005623413251903491,0.08153869645085443,tie,,-3.552713678800501e-15,0.0,-7.105427357601002e-16,1.0,0,0,0,0,0,2,0.0,0.0,1.1102230246251565e-16,changed,routing,40.139553404893604,2.7496665154840336,13.379851134964534,0.4166666666666667,5,2,-3,-2,1,1,0.6666666666666666,16.0,4.632062170706583
published,lhs170,lhs,25439.035054482225,0.005689205488968654,0.9305947263883986,0.707518851061279,6,100,optimal,24.55992282182975,6,3,3.0,optimal,22.63147222136365,6,3,3.0,optimal,16.263399400709655,4,2,3.0,0.0036869450645195738,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,routing,2.889400459240152,2.4891669503969354,1.444700229620076,0.42857142857142855,3,1,-2,-1,1,0,0.5,0.0,2.674992430892242
published,lhs171,lhs,88819.43267130406,0.04751607092142574,0.9566938329108168,0.9092850692632443,1000000,100,optimal,143.41672155123365,55,17,8.823529411764707,optimal,120.2632844230812,55,17,8.823529411764707,optimal,27.389102023511903,7,3,3.3333333333333335,0.0221885046944556,0.050276352689897476,tie,,-1.4210854715202004e-14,0.0,-8.359326303060002e-16,1.0,0,0,0,0,0,8,0.0,0.0,1.3061447348531253e-17,changed,served_and_memory,478.02119154750187,103.3272327395545,159.34039718250062,0.12727272727272726,48,0,-48,-14,0,3,0.0,81.66666666666667,7.74071091041269
published,lhs171,lhs,88819.43267130406,0.04751607092142574,0.9566938329108168,0.9092850692632443,40,100,optimal,135.43062579583713,39,16,9.0625,optimal,113.82201006800653,39,16,9.0625,optimal,27.389102023511903,7,3,3.3333333333333335,0.0221885046944556,0.05161879346889767,tie,,-1.4210854715202004e-14,0.0,-8.881784197001252e-16,1.0,0,0,0,0,0,2,0.0,0.0,-2.0816681711721685e-17,changed,served_and_memory,464.77663066715166,95.34113698415798,154.9255435557172,0.1794871794871795,32,0,-32,-13,0,3,0.0,73.0,5.6149794621844755
published,lhs171,lhs,88819.43267130406,0.04751607092142574,0.9566938329108168,0.9092850692632443,30,100,optimal,115.60872405190966,30,15,8.266666666666667,optimal,97.39747671882758,29,14,8.428571428571429,optimal,27.389102023511903,7,3,3.3333333333333335,0.00013532055307936385,0.03319923187926317,changed,served_and_memory,1.0388952448871578,0.09075660833755705,0.07420680320622555,0.9666666666666667,1,0,-1,-1,0,3,0.0,0.9285714285714286,0.06768089857899033,changed,served_and_memory,436.57096339034706,75.51923524023051,145.52365446344902,0.23333333333333334,23,0,-23,-12,0,3,0.0,69.0,5.984079054005818
published,lhs171,lhs,88819.43267130406,0.04751607092142574,0.9566938329108168,0.9092850692632443,20,100,optimal,95.939248168566,20,11,9.0,optimal,81.30681128032099,20,11,9.0,optimal,27.389102023511903,7,3,3.3333333333333335,0.03319923187926317,0.0640270900528647,tie,,0.0,0.0,0.0,1.0,0,0,0,0,0,2,0.0,0.0,3.027880976250427e-17,changed,served_and_memory,313.0576131613362,55.84975935688685,104.3525377204454,0.35,13,0,-13,-8,0,2,0.0,48.666666666666664,3.954431759504285
published,lhs171,lhs,88819.43267130406,0.04751607092142574,0.9566938329108168,0.9092850692632443,15,100,optimal,64.92215707389161,15,6,5.666666666666667,optimal,58.149264306770725,15,6,5.666666666666667,optimal,27.389102023511903,7,3,3.3333333333333335,0.0640270900528647,0.08153869645085443,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,served_and_memory,58.13408390480008,24.832668262212465,19.378027968266693,0.2222222222222222,11,3,-8,-3,0,2,0.0,48.0,2.3287746506964258
published,lhs171,lhs,88819.43267130406,0.04751607092142574,0.9566938329108168,0.9092850692632443,10,100,optimal,51.20723138689974,10,5,4.2,optimal,46.46285715967607,10,5,4.2,optimal,27.389102023511903,7,3,3.3333333333333335,0.0005623413251903491,0.15703748946090484,tie,,7.105427357601002e-15,7.105427357601002e-15,1.4210854715202005e-15,1.0,0,0,0,0,0,2,0.0,0.0,6.661338147750939e-17,changed,routing,27.314959901924603,11.117742575220596,9.104986633974868,0.4166666666666667,5,2,-3,-2,1,1,0.6666666666666666,24.333333333333332,5.714806978573897
published,lhs171,lhs,88819.43267130406,0.04751607092142574,0.9566938329108168,0.9092850692632443,6,100,optimal,33.003030056696275,6,3,3.0,optimal,31.074579456230182,6,3,3.0,optimal,21.882606173191917,4,2,3.0,0.0036869450645195738,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,routing,0.06549999685588404,5.313067412781201,0.03274999842794202,0.42857142857142855,3,1,-2,-1,1,0,0.5,0.0,2.8559744689267474
published,lhs172,lhs,16920.155798671545,0.07935095296308538,0.9431810227438941,0.524587322883242,1000000,100,optimal,40.86601890249551,46,10,5.6,optimal,30.94739819669728,26,7,4.714285714285714,optimal,14.17558827716363,7,3,3.3333333333333335,0.04279211619645008,0.07278289325185956,changed,served_and_memory,2.1779766762308554,2.077118116404584,0.3111395251758365,0.5652173913043478,20,0,-20,-3,0,1,0.0,10.428571428571429,0.2698526696587508,changed,served_and_memory,149.09893817394808,13.990043837164635,49.6996460579827,0.15217391304347827,39,0,-39,-7,0,3,0.0,64.66666666666667,4.750146439878756
published,lhs172,lhs,16920.155798671545,0.07935095296308538,0.9431810227438941,0.524587322883242,40,100,optimal,40.624603614850244,39,9,5.333333333333333,optimal,30.947398196697282,26,7,4.714285714285714,optimal,14.17558827716363,7,3,3.3333333333333335,0.05387208250415978,0.09682853110646922,changed,served_and_memory,0.9780378469823034,1.8357028287593167,0.13971969242604335,0.6666666666666666,13,0,-13,-2,0,3,0.0,10.428571428571429,0.2698526696587508,changed,served_and_memory,114.45173313193919,13.748628549519367,38.150577710646395,0.1794871794871795,32,0,-32,-6,0,3,0.0,73.0,5.614979462184476
published,lhs172,lhs,16920.155798671545,0.07935095296308538,0.9431810227438941,0.524587322883242,30,100,optimal,38.78890078609093,26,7,4.714285714285714,optimal,30.94739819669728,26,7,4.714285714285714,optimal,14.17558827716363,7,3,3.3333333333333335,0.0640270900528647,0.10375364037838179,tie,,-3.552713678800501e-15,0.0,-5.075305255429287e-16,1.0,0,0,0,0,0,2,0.0,0.0,-1.1102230246251565e-16,changed,served_and_memory,62.86026442320035,11.91292572076005,20.953421474400116,0.2692307692307692,19,0,-19,-4,0,2,0.0,48.666666666666664,3.2587848799246437
published,lhs172,lhs,16920.155798671545,0.07935095296308538,0.9431810227438941,0.524587322883242,20,100,optimal,36.99863059469289,20,6,4.333333333333333,optimal,30.53025875564007,20,6,4.333333333333333,optimal,14.17558827716363,7,3,3.3333333333333335,0.08153869645085443,0.12431716560097561,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,served_and_memory,40.05325572892397,10.122655529362014,13.351085242974657,0.35,13,0,-13,-3,0,2,0.0,48.666666666666664,3.2587848799246437
published,lhs172,lhs,16920.155798671545,0.07935095296308538,0.9431810227438941,0.524587322883242,15,100,optimal,34.71546076023688,15,5,4.0,optimal,29.538186898083914,15,5,4.0,optimal,14.17558827716363,7,3,3.3333333333333335,0.08153869645085443,0.16394459283656687,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,served_and_memory,23.62707766665735,7.839485694906003,7.87569255555245,0.4666666666666667,8,0,-8,-2,0,1,0.0,24.333333333333332,1.5982371772444528
published,lhs172,lhs,16920.155798671545,0.07935095296308538,0.9431810227438941,0.524587322883242,10,100,optimal,26.875975065330877,7,3,3.3333333333333335,optimal,24.077515751413706,7,3,3.3333333333333335,optimal,14.17558827716363,7,3,3.3333333333333335,0.23713737056616555,0.46415888336127825,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0
published,lhs172,lhs,16920.155798671545,0.07935095296308538,0.9431810227438941,0.524587322883242,6,100,optimal,20.634503836382578,6,3,3.0,optimal,18.706053235916478,6,3,3.0,optimal,13.640750595314884,4,2,3.0,0.0036869450645195738,0.23713737056616555,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,changed,routing,4.192170639292554,1.1863967703445333,2.096085319646277,0.42857142857142855,3,1,-2,-1,1,0,0.5,0.0,2.459199609164047
published,lhs173,lhs,6530.142764586472,0.0010381158821360374,0.9536643508814959,0.592680092159327,1000000,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,
published,lhs173,lhs,6530.142764586472,0.0010381158821360374,0.9536643508814959,0.592680092159327,40,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,
published,lhs173,lhs,6530.142764586472,0.0010381158821360374,0.9536643508814959,0.592680092159327,30,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,
published,lhs173,lhs,6530.142764586472,0.0010381158821360374,0.9536643508814959,0.592680092159327,20,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,
published,lhs173,lhs,6530.142764586472,0.0010381158821360374,0.9536643508814959,0.592680092159327,15,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,
published,lhs173,lhs,6530.142764586472,0.0010381158821360374,0.9536643508814959,0.592680092159327,10,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,
published,lhs173,lhs,6530.142764586472,0.0010381158821360374,0.9536643508814959,0.592680092159327,6,100,optimal,0.0,0,0,,optimal,0.0,0,0,,optimal,0.0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,,identical,,0.0,0.0,0.0,1.0,0,0,0,0,0,0,,,
published,lhs174,lhs,65605.22184493652,0.007266891107898663,0.9661861975830874,0.7273806464694157,1000000,100,optimal,93.2260190826692,53,11,5.818181818181818,optimal,79.68847161171308,53,11,5.818181818181818,optimal,24.144194342758006,7,3,3.3333333333333335,0.030017743045081,0.08153869645085443,tie,,0.0,1.4210854715202004e-14,0.0,1.0,0,0,0,0,0,6,0.0,0.0,7.065055611250996e-17,changed,served_and_memory,138.49886602832876,56.38143795174394,46.16628867610959,0.1320754716981132,46,0,-46,-8,0,3,0.0,73.0,5.614979462184476
published,lhs174,lhs,65605.22184493652,0.007266891107898663,0.9661861975830874,0.7273806464694157,40,100,optimal,85.4236681022152,38,10,6.1,optimal,73.33847062571967,38,10,6.1,optimal,24.144194342758006,7,3,3.3333333333333335,0.04279211619645008,0.07278289325185956,tie,,0.0,1.4210854715202004e-14,0.0,1.0,0,0,0,0,0,2,0.0,0.0,-3.3306690738754695e-17,changed,served_and_memory,121.36441395476203,48.57908697128995,40.454804651587345,0.18421052631578946,31,0,-31,-7,0,3,0.0,64.66666666666667,4.750146439878756
published,lhs174,lhs,65605.22184493652,0.007266891107898663,0.9661861975830874,0.7273806464694157,30,100,optimal,73.71689478515765,30,9,5.111111111111111,optimal,64.03488153967128,27,8,5.25,optimal,24.144194342758006,7,3,3.3333333333333335,0.00015183215780139426,0.09682853110646922,changed,served_set_only,0.5406393827887896,0.5182787546384731,0.0675799228485987,0.9,3,0,-3,-1,0,0,0.0,0.0,0.0,changed,served_and_memory,105.06612668070832,36.87231365423239,35.02204222690278,0.23333333333333334,23,0,-23,-6,0,3,0.0,73.0,5.614979462184476
published,lhs174,lhs,65605.22184493652,0.007266891107898663,0.9661861975830874,0.7273806464694157,20,100,optimal,65.67134082354924,18,7,5.428571428571429,optimal,57.84123813968915,18,7,5.428571428571429,optimal,24.144194342758006,7,3,3.3333333333333335,0.0640270900528647,0.12532289850754513,tie,,0.0,0.0,0.0,1.0,0,0,0,0,0,2,0.0,0.0,4.7580986769649563e-17,changed,served_and_memory,51.15790740633669,28.826759692623988,17.05263580211223,0.3888888888888889,11,0,-11,-4,0,2,0.0,48.666666666666664,3.2587848799246437
