generation_rate_hz,t2_s,link_fidelity,swap_success,swap_werner,status,utility,n_repeaters,served_pairs,total_pairs,all_pairs_served,min_w_pmin,n_model_vars,solve_seconds,repeaters,mean_hops,mean_fidelity
3497.9265166707323,0.014845599612621592,0.937545156924054,0.5585867191199213,0.8482812327891588,optimal,13.779208221426167,7,3,18,0,0.23713737056616555,368,0.0756233999854885,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.3333333333333335,0.6349602789038488
1013.6146269896407,0.010619749937884584,0.9640579942241311,0.6735116506461054,0.9587195992842317,optimal,14.526146406043889,15,5,18,0,0.050276352689897476,505,0.12100179999833927,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2;VAN-KAM:1;VAN-KAM:2;VAN-KAM:3;VAN-KAM:4;VAN-KEL:1;VAN-KEL:2;VAN-KEL:3;VAN-KEL:4,4.0,0.7948419449904477
33135.68169400551,0.010619749937884584,0.9640579942241311,0.6735116506461054,0.9587195992842317,optimal,55.5913736439769,53,11,18,0,0.03319923187926317,505,0.13421029999153689,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;CAL-SAS:1;CAL-SAS:2;CAL-SAS:3;CAL-SAS:4;CAL-SAS:5;CAL-SAS:6;CAL-SAS:7;EDM-SAS:1;EDM-SAS:2;EDM-SAS:3;EDM-SAS:4;EDM-SAS:5;EDM-SAS:6;KAM-CAL:1;KAM-CAL:2;KAM-CAL:3;KAM-CAL:4;KAM-CAL:5;KAM-CAL:6;KAM-CAL:7;KAM-KEL:1;KAM-KEL:2;KEL-CAL:1;KEL-CAL:2;KEL-CAL:3;KEL-CAL:4;KEL-CAL:5;KEL-CAL:6;KEL-CAL:7;OTT-MON:1;OTT-MON:2;TOR-MON:1;TOR-MON:2;TOR-MON:3;TOR-MON:4;TOR-MON:5;TOR-MON:6;TOR-OTT:1;TOR-OTT:2;TOR-OTT:3;TOR-OTT:4;TOR-OTT:5;VAN-KAM:1;VAN-KAM:2;VAN-KAM:3;VAN-KAM:4;VAN-KEL:1;VAN-KEL:2;VAN-KEL:3;VAN-KEL:4,5.818181818181818,0.7166743715137994
1013.6146269896407,0.0015809945249859196,0.9640579942241311,0.6735116506461054,0.9587195992842317,infeasible,-50.0,0,0,18,0,,0,0.00035390001721680164,,,
1013.6146269896407,0.010619749937884584,0.9750893445406109,0.6735116506461054,0.9587195992842317,optimal,15.341335656187715,15,5,18,0,0.08153869645085443,513,0.12329869996756315,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2;VAN-KAM:1;VAN-KAM:2;VAN-KAM:3;VAN-KAM:4;VAN-KEL:1;VAN-KEL:2;VAN-KEL:3;VAN-KEL:4,4.0,0.8287061847424095
1013.6146269896407,0.010619749937884584,0.9640579942241311,0.8391635466832668,0.9587195992842317,optimal,19.76376104396424,26,7,18,0,0.050276352689897476,505,0.14143919997150078,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2;TOR-MON:1;TOR-MON:2;TOR-MON:3;TOR-MON:4;TOR-MON:5;TOR-MON:6;TOR-OTT:1;TOR-OTT:2;TOR-OTT:3;TOR-OTT:4;TOR-OTT:5;VAN-KAM:1;VAN-KAM:2;VAN-KAM:3;VAN-KAM:4;VAN-KEL:1;VAN-KEL:2;VAN-KEL:3;VAN-KEL:4,4.714285714285714,0.7628012941319654
1013.6146269896407,0.010619749937884584,0.9640579942241311,0.6735116506461054,0.9835314842537045,optimal,15.541546502287757,15,5,18,0,0.08153869645085443,513,0.10647350002545863,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2;VAN-KAM:1;VAN-KAM:2;VAN-KAM:3;VAN-KAM:4;VAN-KEL:1;VAN-KEL:2;VAN-KEL:3;VAN-KEL:4,4.0,0.8373064372606193
33135.68169400551,0.0015809945249859196,0.9750893445406109,0.8391635466832668,0.9835314842537045,infeasible,-50.0,0,0,18,0,,0,0.0003605999518185854,,,
3328.3287902115276,0.001234869985874527,0.9928046300765127,0.6633058968931437,0.9263009228110313,infeasible,-50.0,0,0,18,0,,0,0.0001436000457033515,,,
58270.56358246723,0.001234869985874527,0.9928046300765127,0.6633058968931437,0.9263009228110313,infeasible,-50.0,0,0,18,0,,0,0.00012669997522607446,,,
3328.3287902115276,0.028944865077765176,0.9928046300765127,0.6633058968931437,0.9263009228110313,optimal,24.11714052311009,26,7,18,0,0.050276352689897476,713,0.177182300016284,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2;TOR-MON:1;TOR-MON:2;TOR-MON:3;TOR-MON:4;TOR-MON:5;TOR-MON:6;TOR-OTT:1;TOR-OTT:2;TOR-OTT:3;TOR-OTT:4;TOR-OTT:5;VAN-KAM:1;VAN-KAM:2;VAN-KAM:3;VAN-KAM:4;VAN-KEL:1;VAN-KEL:2;VAN-KEL:3;VAN-KEL:4,4.714285714285714,0.7931233563975743
3328.3287902115276,0.001234869985874527,0.9279437335450202,0.6633058968931437,0.9263009228110313,infeasible,-50.0,0,0,18,0,,0,0.0003464000183157623,,,
3328.3287902115276,0.001234869985874527,0.9928046300765127,0.5003149642609059,0.9263009228110313,infeasible,-50.0,0,0,18,0,,0,0.00021740002557635307,,,
3328.3287902115276,0.001234869985874527,0.9928046300765127,0.6633058968931437,0.8877892136573792,infeasible,-50.0,0,0,18,0,,0,0.00023040000814944506,,,
58270.56358246723,0.028944865077765176,0.9279437335450202,0.5003149642609059,0.8877892136573792,optimal,28.04322705895622,15,5,18,0,0.050276352689897476,368,0.08104949997505173,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2;VAN-KAM:1;VAN-KAM:2;VAN-KAM:3;VAN-KAM:4;VAN-KEL:1;VAN-KEL:2;VAN-KEL:3;VAN-KEL:4,4.0,0.6071770694835384
29767.824851955,0.02316999070126186,0.9209071519561113,0.8988987147808074,0.921946771338582,optimal,38.91429874553856,20,6,18,0,0.08153869645085443,457,0.09975529997609556,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2;TOR-OTT:1;TOR-OTT:2;TOR-OTT:3;TOR-OTT:4;TOR-OTT:5;VAN-KAM:1;VAN-KAM:2;VAN-KAM:3;VAN-KAM:4;VAN-KEL:1;VAN-KEL:2;VAN-KEL:3;VAN-KEL:4,4.333333333333333,0.610954576611519
5434.241261703142,0.02316999070126186,0.9209071519561113,0.8988987147808074,0.921946771338582,optimal,26.14021187028157,15,5,18,0,0.050276352689897476,457,0.1025552999926731,CAL-EDM:1;CAL-EDM:2;CAL-EDM:3;KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2;VAN-KAM:1;VAN-KAM:2;VAN-KAM:3;VAN-KAM:4;VAN-KEL:1;VAN-KEL:2;VAN-KEL:3;VAN-KEL:4,4.0,0.631950503797527
29767.824851955,0.0027178357599493856,0.9209071519561113,0.8988987147808074,0.921946771338582,optimal,20.98555739936306,4,2,18,0,0.46415888336127825,101,0.020069200021680444,KAM-KEL:1;KAM-KEL:2;OTT-MON:1;OTT-MON:2,3.0,0.7063272809888548
